label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
No,0.0,0.0,0.0,-0.075191,-0.14876,-0.021955,-0.10798,-0.362552,-0.032188,-0.114508,-0.490388,-0.046839,-0.133198,-0.590374,-0.059379,0.000313,-0.496892,-0.024425,0.008026,-0.70168,-0.070946,0.016131,-0.827479,-0.099989,0.02378,-0.936529,-0.115573,0.06546,-0.453177,-0.041911,0.116239,-0.679978,-0.100786,0.143557,-0.836388,-0.13672,0.171582,-0.973478,-0.151329,0.120397,-0.363788,-0.062322,0.111582,-0.44144,-0.130435,0.042072,-0.329973,-0.134544,0.004676,-0.252048,-0.114808,0.164686,-0.251938,-0.084332,0.154271,-0.317359,-0.125206,0.099096,-0.25718,-0.113274,0.068894,-0.222342,-0.092042
No,0.0,0.0,0.0,-0.073844,-0.148336,-0.027477,-0.106609,-0.362246,-0.039965,-0.114233,-0.491031,-0.055807,-0.130878,-0.591269,-0.069235,0.00132,-0.499533,-0.029427,0.011424,-0.704367,-0.077025,0.020845,-0.83119,-0.106374,0.028448,-0.942028,-0.121779,0.06779,-0.457781,-0.044021,0.117631,-0.682707,-0.102575,0.145816,-0.837186,-0.137502,0.172938,-0.973236,-0.151342,0.123452,-0.369351,-0.06221,0.112263,-0.444678,-0.130905,0.043222,-0.331269,-0.136609,0.005789,-0.253105,-0.1177,0.167807,-0.258332,-0.082425,0.155089,-0.319772,-0.124459,0.100958,-0.258544,-0.114641,0.072226,-0.222674,-0.094659
No,0.0,0.0,0.0,-0.072165,-0.145056,-0.029717,-0.10552,-0.356762,-0.044599,-0.114424,-0.487474,-0.062524,-0.133051,-0.588636,-0.077999,0.000254,-0.494438,-0.033533,0.011167,-0.701004,-0.082842,0.020311,-0.829533,-0.113053,0.027513,-0.941679,-0.128841,0.067785,-0.453689,-0.047557,0.116756,-0.680102,-0.106749,0.144453,-0.836755,-0.141582,0.171192,-0.972899,-0.15544,0.123808,-0.365345,-0.065287,0.112906,-0.442166,-0.134138,0.043172,-0.327755,-0.138877,0.005778,-0.247201,-0.119301,0.16868,-0.252952,-0.085269,0.156964,-0.317644,-0.127083,0.102739,-0.255506,-0.11654,0.074225,-0.216773,-0.096013
No,0.0,0.0,0.0,-0.072042,-0.145685,-0.021387,-0.104899,-0.357936,-0.031739,-0.111021,-0.488749,-0.046026,-0.131117,-0.59059,-0.057633,0.007154,-0.492048,-0.026808,0.015357,-0.69476,-0.073095,0.023679,-0.824058,-0.101352,0.033367,-0.935051,-0.117019,0.072137,-0.447354,-0.045151,0.124215,-0.673421,-0.106302,0.151705,-0.831035,-0.143614,0.18191,-0.970386,-0.158931,0.126346,-0.354478,-0.065726,0.120419,-0.424096,-0.135104,0.04842,-0.319136,-0.138101,0.009405,-0.248354,-0.11733,0.169564,-0.237644,-0.08767,0.163903,-0.299844,-0.128716,0.1079,-0.244347,-0.11565,0.075754,-0.216006,-0.093438
No,0.0,0.0,0.0,-0.072757,-0.151246,-0.02468,-0.105327,-0.363065,-0.036207,-0.114332,-0.492557,-0.051136,-0.135264,-0.594982,-0.063358,0.00489,-0.496694,-0.028647,0.012192,-0.702173,-0.07607,0.020805,-0.832212,-0.105264,0.030142,-0.944785,-0.121299,0.071684,-0.453582,-0.045199,0.123318,-0.678685,-0.105809,0.152701,-0.834157,-0.142638,0.183663,-0.970263,-0.157664,0.126373,-0.362156,-0.064632,0.119262,-0.428367,-0.134365,0.048656,-0.322575,-0.139016,0.009823,-0.250086,-0.119183,0.169489,-0.247032,-0.085724,0.163255,-0.304326,-0.128047,0.107159,-0.246194,-0.116667,0.074466,-0.214122,-0.095359
No,0.0,0.0,0.0,-0.072605,-0.144748,-0.028172,-0.105165,-0.358819,-0.04177,-0.113443,-0.49054,-0.05794,-0.13631,-0.59182,-0.071512,0.005212,-0.495133,-0.03447,0.014671,-0.703161,-0.082979,0.023844,-0.832577,-0.112447,0.033785,-0.945438,-0.128742,0.072346,-0.452385,-0.049271,0.123932,-0.679055,-0.111543,0.153001,-0.832678,-0.148809,0.184644,-0.968994,-0.164184,0.127199,-0.360544,-0.066836,0.118505,-0.427268,-0.137399,0.046826,-0.321559,-0.141893,0.008778,-0.25112,-0.122172,0.170157,-0.245209,-0.086365,0.162184,-0.302887,-0.129594,0.105678,-0.245283,-0.11881,0.074625,-0.215696,-0.098119
No,0.0,0.0,0.0,-0.075915,-0.144437,-0.03005,-0.111013,-0.357302,-0.043856,-0.119569,-0.48817,-0.060212,-0.137963,-0.589424,-0.073941,-0.00326,-0.495741,-0.034907,0.008449,-0.704178,-0.083822,0.018569,-0.834475,-0.113412,0.027232,-0.948127,-0.129103,0.065053,-0.456911,-0.04816,0.115452,-0.679713,-0.107528,0.145526,-0.835322,-0.142159,0.17458,-0.972241,-0.155789,0.121185,-0.37004,-0.065014,0.108682,-0.435363,-0.133197,0.041138,-0.327409,-0.138849,0.00298,-0.251828,-0.120158,0.165365,-0.259357,-0.084267,0.155114,-0.310615,-0.126681,0.100395,-0.255531,-0.117996,0.067645,-0.224268,-0.098788
No,0.0,0.0,0.0,-0.07483,-0.149803,-0.022486,-0.107265,-0.363657,-0.031782,-0.115714,-0.491769,-0.044863,-0.136802,-0.5916,-0.055567,0.000306,-0.498016,-0.024092,0.00791,-0.702644,-0.070143,0.016405,-0.830914,-0.099148,0.024312,-0.942676,-0.115068,0.066071,-0.456021,-0.040816,0.117106,-0.681842,-0.098413,0.145127,-0.836637,-0.134114,0.174888,-0.973286,-0.148759,0.120713,-0.366421,-0.060524,0.112313,-0.438405,-0.127048,0.042502,-0.32957,-0.131729,0.005556,-0.254727,-0.11279,0.164397,-0.253494,-0.081897,0.153158,-0.311976,-0.122419,0.098563,-0.25253,-0.111824,0.069817,-0.220223,-0.09166
No,0.0,0.0,0.0,-0.075084,-0.149442,-0.025003,-0.10824,-0.360972,-0.036942,-0.115977,-0.489173,-0.052938,-0.133789,-0.590088,-0.066824,0.000484,-0.498234,-0.02626,0.008445,-0.703289,-0.072956,0.017205,-0.82981,-0.101822,0.025748,-0.93961,-0.117061,0.066702,-0.455354,-0.042444,0.116979,-0.681366,-0.100886,0.145317,-0.836742,-0.136116,0.174229,-0.973202,-0.150072,0.12193,-0.365738,-0.061974,0.113018,-0.438589,-0.130742,0.043946,-0.328988,-0.136088,0.005325,-0.252136,-0.116758,0.16567,-0.252974,-0.083269,0.156837,-0.316463,-0.12446,0.101601,-0.258169,-0.113127,0.06947,-0.223441,-0.092098
No,0.0,0.0,0.0,-0.074701,-0.146982,-0.023139,-0.10866,-0.359801,-0.033976,-0.116688,-0.487785,-0.048751,-0.134059,-0.587011,-0.060983,-0.000757,-0.49476,-0.026981,0.00835,-0.701894,-0.074582,0.017029,-0.829322,-0.104071,0.024647,-0.938981,-0.119904,0.065075,-0.454239,-0.043472,0.115068,-0.681761,-0.102711,0.142154,-0.838249,-0.138452,0.169942,-0.973537,-0.152795,0.119786,-0.366951,-0.062904,0.107906,-0.443807,-0.129603,0.039193,-0.33097,-0.133031,0.003372,-0.251165,-0.113128,0.16384,-0.256122,-0.084205,0.150275,-0.317762,-0.124604,0.096656,-0.256555,-0.113375,0.068917,-0.220084,-0.092515
No,0.0,0.0,0.0,-0.076522,-0.149694,-0.021574,-0.10891,-0.362637,-0.030233,-0.115212,-0.489572,-0.043286,-0.134414,-0.588658,-0.053773,-0.002408,-0.501121,-0.022268,0.004716,-0.704464,-0.069157,0.013026,-0.831041,-0.098801,0.02025,-0.941444,-0.115243,0.064223,-0.459832,-0.039702,0.113488,-0.682881,-0.099493,0.139375,-0.838664,-0.136458,0.165505,-0.974489,-0.151587,0.119273,-0.372287,-0.060341,0.103774,-0.447614,-0.128556,0.034645,-0.335161,-0.133997,-0.000743,-0.255868,-0.115141,0.164178,-0.262559,-0.082682,0.146638,-0.322741,-0.124572,0.0936,-0.261068,-0.115561,0.067756,-0.225861,-0.096302
No,0.0,0.0,0.0,-0.074276,-0.147099,-0.024816,-0.107339,-0.361759,-0.036403,-0.116122,-0.489942,-0.051809,-0.133023,-0.588134,-0.065092,-1.4e-05,-0.497725,-0.026951,0.008758,-0.703166,-0.073851,0.017401,-0.829699,-0.1026,0.024517,-0.938981,-0.117648,0.066641,-0.457047,-0.042781,0.115769,-0.683203,-0.10165,0.142009,-0.83773,-0.136987,0.169003,-0.974046,-0.150574,0.122827,-0.370131,-0.061799,0.108668,-0.4472,-0.130342,0.038525,-0.334231,-0.135503,0.001248,-0.255601,-0.115985,0.168022,-0.260933,-0.082575,0.151377,-0.324308,-0.124355,0.096911,-0.260548,-0.113845,0.068798,-0.222783,-0.093101
No,0.0,0.0,0.0,-0.075542,-0.147424,-0.022064,-0.10843,-0.362529,-0.031465,-0.116049,-0.490541,-0.045287,-0.135019,-0.587017,-0.057045,-0.000452,-0.498089,-0.022272,0.00701,-0.702502,-0.06737,0.015479,-0.827409,-0.095474,0.023492,-0.935225,-0.110646,0.065242,-0.456724,-0.039288,0.113424,-0.684072,-0.096911,0.139787,-0.839242,-0.132147,0.167391,-0.974977,-0.146286,0.120715,-0.368521,-0.0594,0.107583,-0.447676,-0.126592,0.038422,-0.336427,-0.131314,0.002048,-0.258072,-0.112154,0.164937,-0.257821,-0.081154,0.149274,-0.323335,-0.121949,0.095652,-0.262379,-0.111269,0.068471,-0.22597,-0.09098
No,0.0,0.0,0.0,-0.076557,-0.149231,-0.022059,-0.110913,-0.362154,-0.032287,-0.119166,-0.490323,-0.046802,-0.13774,-0.589174,-0.058969,-0.001884,-0.497368,-0.023941,0.005935,-0.702364,-0.070764,0.014073,-0.829062,-0.100525,0.021208,-0.939284,-0.117098,0.064131,-0.456169,-0.041358,0.113274,-0.683476,-0.100823,0.138772,-0.838155,-0.137431,0.16593,-0.974267,-0.15255,0.119048,-0.368264,-0.061757,0.107382,-0.447146,-0.129203,0.037563,-0.332922,-0.132849,0.002345,-0.253995,-0.113199,0.163257,-0.257474,-0.083911,0.148612,-0.321563,-0.124988,0.094251,-0.258199,-0.113867,0.067927,-0.221784,-0.093252
No,0.0,0.0,0.0,-0.075272,-0.148573,-0.0212,-0.108106,-0.362715,-0.030697,-0.115376,-0.490153,-0.044639,-0.134738,-0.58752,-0.056509,-0.001512,-0.498548,-0.023113,0.006569,-0.701085,-0.069349,0.014762,-0.826074,-0.098445,0.021813,-0.935005,-0.114229,0.064871,-0.457247,-0.040584,0.114141,-0.683425,-0.098469,0.139687,-0.838205,-0.133771,0.166411,-0.974907,-0.147862,0.120604,-0.368929,-0.06105,0.106587,-0.445243,-0.12726,0.036838,-0.333369,-0.131349,0.000685,-0.255192,-0.112003,0.165286,-0.257904,-0.083182,0.147563,-0.319818,-0.122369,0.094241,-0.258709,-0.111192,0.068481,-0.223608,-0.090824
No,0.0,0.0,0.0,-0.075817,-0.149084,-0.02049,-0.109099,-0.361629,-0.029475,-0.116142,-0.487948,-0.043163,-0.134897,-0.586287,-0.054785,-0.002102,-0.498848,-0.020567,0.00534,-0.701006,-0.066188,0.013384,-0.825377,-0.095163,0.020907,-0.933314,-0.110927,0.063917,-0.456277,-0.038429,0.113055,-0.682491,-0.096345,0.13876,-0.838118,-0.132404,0.165689,-0.975133,-0.147185,0.119745,-0.36659,-0.059288,0.10717,-0.444539,-0.126,0.037886,-0.331967,-0.130634,0.002557,-0.253998,-0.111611,0.164483,-0.255197,-0.081651,0.148135,-0.320012,-0.121052,0.095102,-0.257083,-0.109572,0.07017,-0.220952,-0.089002
No,0.0,0.0,0.0,-0.072963,-0.143369,-0.025484,-0.106458,-0.356432,-0.037524,-0.115465,-0.484927,-0.053405,-0.133063,-0.583702,-0.067137,0.000527,-0.496308,-0.027749,0.009651,-0.700273,-0.07493,0.018543,-0.826406,-0.103827,0.025518,-0.935572,-0.119012,0.067404,-0.455907,-0.04348,0.114768,-0.683863,-0.102176,0.140691,-0.838641,-0.137076,0.166853,-0.974398,-0.150692,0.124016,-0.368221,-0.062558,0.10982,-0.446732,-0.130788,0.039825,-0.331428,-0.135484,0.003075,-0.251812,-0.115953,0.169225,-0.2573,-0.083527,0.152457,-0.321862,-0.124668,0.09822,-0.258007,-0.113928,0.07102,-0.219822,-0.093401
No,0.0,0.0,0.0,-0.073412,-0.14591,-0.024107,-0.107324,-0.358129,-0.035052,-0.115864,-0.486718,-0.04999,-0.132805,-0.584626,-0.062721,0.000212,-0.497195,-0.025867,0.008951,-0.70097,-0.073196,0.017756,-0.827163,-0.10299,0.024627,-0.936839,-0.118865,0.066619,-0.456781,-0.041666,0.113387,-0.684547,-0.099747,0.139222,-0.838815,-0.135002,0.16586,-0.974796,-0.149206,0.123335,-0.369587,-0.060762,0.108757,-0.448277,-0.12776,0.038858,-0.332897,-0.132461,0.003027,-0.252964,-0.113368,0.1688,-0.259696,-0.08172,0.151194,-0.324205,-0.121872,0.096871,-0.260615,-0.111121,0.070827,-0.222282,-0.090825
No,0.0,0.0,0.0,-0.07447,-0.146191,-0.023707,-0.108319,-0.359487,-0.034111,-0.115751,-0.487308,-0.048442,-0.133037,-0.584981,-0.060703,-0.00059,-0.497118,-0.026997,0.008427,-0.701316,-0.074355,0.016957,-0.828307,-0.103874,0.023582,-0.938554,-0.119489,0.066117,-0.456845,-0.042874,0.112502,-0.683049,-0.101533,0.138564,-0.838856,-0.13685,0.164091,-0.974836,-0.150892,0.122372,-0.370196,-0.061983,0.104735,-0.446171,-0.129783,0.03598,-0.333071,-0.135912,-0.000262,-0.253354,-0.11754,0.167444,-0.261552,-0.082817,0.150016,-0.324977,-0.124107,0.09581,-0.262524,-0.114765,0.06817,-0.224301,-0.095312
No,0.0,0.0,0.0,-0.073206,-0.14303,-0.027201,-0.107128,-0.355086,-0.041213,-0.116338,-0.484072,-0.05877,-0.134932,-0.584079,-0.073981,-0.001297,-0.49681,-0.031501,0.007642,-0.704207,-0.080497,0.016112,-0.831633,-0.110496,0.023058,-0.942042,-0.126453,0.065709,-0.457234,-0.046662,0.112257,-0.684189,-0.106418,0.138315,-0.838216,-0.141686,0.165214,-0.973886,-0.155726,0.122184,-0.370279,-0.065238,0.107007,-0.445493,-0.133693,0.037279,-0.330768,-0.137954,0.000299,-0.2507,-0.118348,0.167667,-0.259851,-0.085956,0.148792,-0.319813,-0.127714,0.096599,-0.256786,-0.117602,0.070791,-0.21961,-0.097467
No,0.0,0.0,0.0,-0.073766,-0.143754,-0.026969,-0.107871,-0.35633,-0.040079,-0.116558,-0.486021,-0.056672,-0.136666,-0.585335,-0.071181,-0.0015,-0.498255,-0.031655,0.008921,-0.704033,-0.079937,0.017404,-0.8316,-0.109409,0.023683,-0.943317,-0.124899,0.065474,-0.457514,-0.046699,0.113376,-0.683631,-0.105808,0.140196,-0.838543,-0.140503,0.166074,-0.973983,-0.154196,0.121661,-0.369894,-0.065128,0.107944,-0.447057,-0.133977,0.03883,-0.332833,-0.139104,0.00138,-0.252748,-0.119854,0.166969,-0.258669,-0.085522,0.153772,-0.325047,-0.128059,0.098915,-0.261822,-0.118071,0.069187,-0.221778,-0.0979
No,0.0,0.0,0.0,-0.075996,-0.146878,-0.026514,-0.110438,-0.359428,-0.039598,-0.119584,-0.48945,-0.056341,-0.139778,-0.58736,-0.071182,-0.002507,-0.497343,-0.032493,0.008324,-0.703232,-0.080811,0.016814,-0.830776,-0.110173,0.023119,-0.941768,-0.125605,0.064279,-0.45719,-0.047557,0.111325,-0.682663,-0.106859,0.137868,-0.838608,-0.141568,0.162971,-0.974326,-0.155334,0.12037,-0.371105,-0.065923,0.103842,-0.448243,-0.134874,0.035657,-0.336894,-0.141087,-0.002527,-0.256816,-0.122696,0.165583,-0.261277,-0.086222,0.151346,-0.327348,-0.129257,0.096723,-0.266549,-0.120485,0.065397,-0.226413,-0.101239
No,0.0,0.0,0.0,-0.075023,-0.148359,-0.024448,-0.109688,-0.359758,-0.036987,-0.119792,-0.48773,-0.053787,-0.137182,-0.586917,-0.068651,-0.003081,-0.497006,-0.026741,0.006461,-0.701968,-0.074393,0.014852,-0.828627,-0.103897,0.021928,-0.938472,-0.119548,0.063477,-0.45702,-0.043228,0.112012,-0.684131,-0.101963,0.137603,-0.838841,-0.137182,0.163783,-0.974875,-0.150976,0.120085,-0.371089,-0.06306,0.105042,-0.451192,-0.130888,0.036373,-0.336054,-0.135275,0.000653,-0.256046,-0.115626,0.165833,-0.261941,-0.084741,0.148951,-0.331442,-0.125663,0.09496,-0.265228,-0.11426,0.067907,-0.22382,-0.093184
No,0.0,0.0,0.0,-0.07622,-0.145933,-0.025125,-0.111243,-0.359868,-0.037275,-0.11961,-0.489506,-0.053278,-0.13811,-0.588273,-0.067097,-0.003836,-0.497954,-0.027807,0.004556,-0.702833,-0.075474,0.012734,-0.829006,-0.105069,0.019208,-0.938445,-0.120841,0.062551,-0.458481,-0.043568,0.110893,-0.68475,-0.102534,0.136634,-0.839629,-0.13775,0.162172,-0.975042,-0.151633,0.118743,-0.372756,-0.062667,0.103324,-0.452957,-0.130814,0.035288,-0.338031,-0.135689,-0.000293,-0.256349,-0.11635,0.163988,-0.263779,-0.083666,0.147107,-0.330915,-0.125413,0.094016,-0.266512,-0.115199,0.06725,-0.225788,-0.094887
No,0.0,0.0,0.0,-0.075885,-0.148392,-0.023316,-0.110783,-0.360008,-0.035584,-0.119653,-0.487235,-0.052111,-0.138901,-0.585348,-0.066711,-0.002394,-0.497313,-0.029072,0.00692,-0.702079,-0.077669,0.015187,-0.829945,-0.108,0.021657,-0.941415,-0.124583,0.064328,-0.456813,-0.04634,0.112925,-0.682465,-0.106551,0.138413,-0.838145,-0.142441,0.163358,-0.974015,-0.15687,0.119855,-0.370182,-0.066638,0.104267,-0.449184,-0.135289,0.036194,-0.335574,-0.13985,0.000187,-0.254591,-0.12048,0.164411,-0.260139,-0.08869,0.149595,-0.328803,-0.131585,0.096097,-0.264357,-0.12157,0.068363,-0.22326,-0.101343
No,0.0,0.0,0.0,-0.074958,-0.145212,-0.023189,-0.110599,-0.358965,-0.03388,-0.119967,-0.486933,-0.04852,-0.13923,-0.586451,-0.061035,-0.001976,-0.496843,-0.025069,0.004702,-0.70047,-0.072117,0.011969,-0.826516,-0.101499,0.019239,-0.93554,-0.117291,0.064286,-0.456166,-0.041941,0.113739,-0.684287,-0.100861,0.138935,-0.839095,-0.136411,0.165996,-0.974601,-0.150327,0.119918,-0.368148,-0.061943,0.108874,-0.44781,-0.130393,0.040404,-0.333774,-0.134815,0.006128,-0.255177,-0.115013,0.164391,-0.25603,-0.083503,0.152146,-0.324189,-0.124975,0.097442,-0.258844,-0.11327,0.070603,-0.220425,-0.091871
No,0.0,0.0,0.0,-0.078497,-0.149215,-0.018442,-0.114293,-0.360391,-0.025758,-0.121725,-0.49049,-0.03812,-0.141571,-0.589019,-0.048126,-0.002079,-0.496827,-0.016327,0.005074,-0.696729,-0.060993,0.013215,-0.82301,-0.089514,0.021533,-0.932503,-0.105464,0.063296,-0.452962,-0.035806,0.114591,-0.680086,-0.093815,0.140356,-0.836913,-0.130276,0.168008,-0.975029,-0.145229,0.117828,-0.362752,-0.058333,0.110834,-0.440466,-0.126366,0.041711,-0.325936,-0.130095,0.006764,-0.246467,-0.109864,0.161982,-0.24929,-0.082097,0.151484,-0.31411,-0.122811,0.095652,-0.250194,-0.110414,0.067171,-0.213082,-0.088734
No,0.0,0.0,0.0,-0.077387,-0.147769,-0.023763,-0.113654,-0.364577,-0.033501,-0.123466,-0.493928,-0.046603,-0.1439,-0.590506,-0.057446,-0.005087,-0.501388,-0.027553,0.004648,-0.708146,-0.075151,0.012871,-0.835996,-0.104739,0.019916,-0.946671,-0.12058,0.062579,-0.460757,-0.042943,0.113034,-0.685201,-0.101491,0.139609,-0.83823,-0.136476,0.167337,-0.974372,-0.150327,0.119746,-0.374278,-0.061517,0.106792,-0.446631,-0.129173,0.038066,-0.331077,-0.134221,0.003667,-0.25277,-0.115267,0.165705,-0.265512,-0.081811,0.151305,-0.325248,-0.123934,0.096828,-0.259007,-0.114454,0.071126,-0.221713,-0.094811
No,0.0,0.0,0.0,-0.077011,-0.146935,-0.026281,-0.113041,-0.362714,-0.038318,-0.122314,-0.492331,-0.053874,-0.143098,-0.591449,-0.067474,-0.003125,-0.497441,-0.029008,0.005607,-0.704811,-0.076791,0.014068,-0.832717,-0.106282,0.021736,-0.943677,-0.121982,0.064237,-0.455717,-0.04456,0.115269,-0.683197,-0.103843,0.142784,-0.837469,-0.139211,0.170743,-0.973334,-0.153189,0.120788,-0.368282,-0.063539,0.11094,-0.444088,-0.133941,0.041607,-0.330677,-0.139674,0.004429,-0.252028,-0.120414,0.166172,-0.257846,-0.084271,0.156242,-0.32279,-0.128263,0.099995,-0.257929,-0.118022,0.069495,-0.219054,-0.097432
No,0.0,0.0,0.0,-0.07731,-0.148571,-0.019176,-0.114814,-0.360793,-0.027943,-0.124414,-0.492107,-0.041385,-0.145731,-0.589902,-0.052536,-0.002161,-0.496326,-0.021961,0.004338,-0.699549,-0.067058,0.012458,-0.827654,-0.094847,0.020933,-0.937641,-0.110172,0.064069,-0.4542,-0.040921,0.115116,-0.68076,-0.099651,0.141444,-0.836618,-0.135305,0.170118,-0.974007,-0.149564,0.119469,-0.364457,-0.062438,0.111767,-0.438067,-0.130086,0.041371,-0.325718,-0.132846,0.004801,-0.248539,-0.112154,0.163811,-0.249513,-0.085231,0.154886,-0.312382,-0.125379,0.098039,-0.251285,-0.112306,0.066664,-0.216777,-0.090242
No,0.0,0.0,0.0,-0.077125,-0.143984,-0.021858,-0.114278,-0.356282,-0.031842,-0.121695,-0.488543,-0.045798,-0.1423,-0.586309,-0.057243,-0.00119,-0.494483,-0.027571,0.008574,-0.69876,-0.07362,0.017271,-0.827268,-0.101142,0.026501,-0.938346,-0.116274,0.06439,-0.45223,-0.045847,0.114733,-0.679442,-0.105615,0.141777,-0.835346,-0.140888,0.170697,-0.973103,-0.154702,0.119188,-0.361381,-0.06671,0.111912,-0.430797,-0.1359,0.042426,-0.31983,-0.138198,0.003991,-0.244322,-0.116746,0.163216,-0.24509,-0.089028,0.158248,-0.307254,-0.130801,0.103379,-0.249725,-0.117992,0.070502,-0.217576,-0.095778
No,0.0,0.0,0.0,-0.079415,-0.150756,-0.024047,-0.118096,-0.363266,-0.034768,-0.129185,-0.492351,-0.049177,-0.150867,-0.591658,-0.061274,-0.007206,-0.500284,-0.02841,-9.3e-05,-0.706315,-0.078117,0.007459,-0.835095,-0.109311,0.01534,-0.946593,-0.126735,0.061822,-0.458011,-0.045562,0.114471,-0.684013,-0.108345,0.141549,-0.837817,-0.145931,0.170553,-0.972056,-0.161303,0.11849,-0.368431,-0.065936,0.1091,-0.437981,-0.13752,0.038846,-0.322847,-0.142128,0.003948,-0.246776,-0.122194,0.163902,-0.255918,-0.088017,0.156532,-0.315926,-0.132883,0.099399,-0.249938,-0.122588,0.070337,-0.215491,-0.102051
No,0.0,0.0,0.0,-0.080317,-0.144436,-0.025954,-0.118834,-0.35662,-0.038835,-0.129983,-0.488068,-0.055272,-0.151923,-0.58869,-0.069776,-0.006139,-0.500133,-0.030676,-0.000727,-0.703566,-0.078387,0.007069,-0.831827,-0.107838,0.016078,-0.943231,-0.124449,0.06243,-0.45818,-0.047423,0.113938,-0.683159,-0.108617,0.140601,-0.835466,-0.144788,0.169744,-0.972541,-0.159219,0.118756,-0.367035,-0.067192,0.111718,-0.436793,-0.138579,0.041341,-0.322556,-0.142473,0.003558,-0.24595,-0.122004,0.163335,-0.251409,-0.088652,0.155774,-0.311787,-0.133243,0.099438,-0.248825,-0.121914,0.068029,-0.21542,-0.100524
No,0.0,0.0,0.0,-0.077986,-0.15004,-0.025896,-0.116386,-0.360622,-0.039631,-0.12788,-0.491118,-0.057654,-0.147583,-0.592272,-0.074168,-0.002253,-0.504076,-0.026432,0.003319,-0.706677,-0.07287,0.010684,-0.83257,-0.10163,0.018466,-0.942326,-0.117392,0.06559,-0.462687,-0.043455,0.117447,-0.686422,-0.102615,0.144975,-0.839147,-0.137619,0.173102,-0.973218,-0.151271,0.121363,-0.373271,-0.064037,0.117819,-0.448757,-0.134296,0.049026,-0.335577,-0.139012,0.01023,-0.257461,-0.119139,0.165372,-0.257954,-0.086376,0.162076,-0.329919,-0.130341,0.106142,-0.266728,-0.118866,0.072824,-0.228582,-0.097405
No,0.0,0.0,0.0,-0.077872,-0.147079,-0.027082,-0.116197,-0.35595,-0.041784,-0.128699,-0.486351,-0.060486,-0.149039,-0.587812,-0.077589,-0.001728,-0.504765,-0.029317,0.004788,-0.710128,-0.077481,0.012021,-0.837161,-0.107332,0.01907,-0.947512,-0.123661,0.066808,-0.46278,-0.045825,0.118758,-0.687702,-0.105797,0.146851,-0.83944,-0.140738,0.174923,-0.972428,-0.154226,0.122681,-0.373558,-0.066059,0.118988,-0.449306,-0.136165,0.049059,-0.330556,-0.139775,0.010555,-0.252193,-0.119342,0.16782,-0.258162,-0.088252,0.164292,-0.327073,-0.132229,0.106867,-0.258977,-0.120595,0.074604,-0.221264,-0.099093
No,0.0,0.0,0.0,-0.079248,-0.145583,-0.023548,-0.115885,-0.356068,-0.033892,-0.124846,-0.488397,-0.048695,-0.144126,-0.583303,-0.061568,0.002004,-0.499201,-0.022592,0.010225,-0.697714,-0.066196,0.018815,-0.82559,-0.092306,0.026957,-0.935495,-0.106586,0.069307,-0.457418,-0.040289,0.121348,-0.681173,-0.098292,0.149886,-0.836397,-0.133023,0.178676,-0.97298,-0.146237,0.124205,-0.366867,-0.061159,0.124251,-0.438677,-0.130987,0.055332,-0.32669,-0.134634,0.013998,-0.249365,-0.113526,0.1675,-0.250603,-0.083457,0.16586,-0.314463,-0.126505,0.110349,-0.255291,-0.114193,0.074548,-0.220156,-0.09183
No,0.0,0.0,0.0,-0.080269,-0.148063,-0.026485,-0.117979,-0.357561,-0.039404,-0.128925,-0.48638,-0.056533,-0.148233,-0.584712,-0.072003,-0.003462,-0.504881,-0.024793,0.001983,-0.703272,-0.069649,0.010358,-0.827622,-0.097163,0.019314,-0.934448,-0.112181,0.064505,-0.461737,-0.041672,0.116975,-0.684298,-0.099833,0.144116,-0.837658,-0.134404,0.172275,-0.973895,-0.147818,0.120003,-0.370169,-0.062233,0.118767,-0.444402,-0.132382,0.049558,-0.331205,-0.136939,0.010229,-0.253214,-0.116945,0.16334,-0.25415,-0.084536,0.157934,-0.319943,-0.127272,0.101993,-0.259305,-0.115285,0.069101,-0.224245,-0.093782
No,0.0,0.0,0.0,-0.078843,-0.14688,-0.026255,-0.116192,-0.358665,-0.03942,-0.127343,-0.489856,-0.05671,-0.147166,-0.588351,-0.072318,-0.001195,-0.504875,-0.0263,0.004981,-0.705821,-0.071547,0.013485,-0.831484,-0.09895,0.022308,-0.939853,-0.11401,0.066495,-0.460853,-0.043472,0.119536,-0.685027,-0.10229,0.147134,-0.837715,-0.136801,0.175282,-0.973033,-0.149945,0.121658,-0.36941,-0.064167,0.120416,-0.445485,-0.134683,0.051455,-0.32994,-0.138309,0.012599,-0.251665,-0.117498,0.164861,-0.253471,-0.086558,0.160926,-0.321955,-0.13011,0.105322,-0.258062,-0.117694,0.072627,-0.221582,-0.09558
